jdtdb,calendar,x,y,z,lt,rg,rr
2460604.500000000,A.D. 2024-Oct-21 00:00:00.0000,4.879074704156101E+07,-9.728315686044797E+07,-4.151331038500585E+06,3.632907058032986E+02,1.089118136613257E+08,6.174671608956196E-02
2460605.500000000,A.D. 2024-Oct-22 00:00:00.0000,5.145615599027963E+07,-9.589983857653432E+07,-4.286129385041662E+06,3.633075928020579E+02,1.089168762561920E+08,5.543556846795484E-02
2460606.500000000,A.D. 2024-Oct-23 00:00:00.0000,5.408211307118083E+07,-9.444299371744226E+07,-4.417641528247215E+06,3.633226547528516E+02,1.089213917154427E+08,4.908233449756318E-02
2460607.500000000,A.D. 2024-Oct-24 00:00:00.0000,5.666661010007105E+07,-9.291374825107329E+07,-4.545767057820637E+06,3.633358802148366E+02,1.089253566091994E+08,4.269179603195961E-02
2460608.500000000,A.D. 2024-Oct-25 00:00:00.0000,5.920767051376610E+07,-9.131328228243244E+07,-4.670408131544128E+06,3.633472591290263E+02,1.089287679218537E+08,3.626876027157916E-02
2460609.500000000,A.D. 2024-Oct-26 00:00:00.0000,6.170335078093214E+07,-8.964282917898455E+07,-4.791469544673476E+06,3.633567828251371E+02,1.089316230541200E+08,2.981805659106962E-02
2460610.500000000,A.D. 2024-Oct-27 00:00:00.0000,6.415174178994373E+07,-8.790367466165006E+07,-4.908858797535069E+06,3.633644440275207E+02,1.089339198248138E+08,2.334453333900982E-02
2460611.500000000,A.D. 2024-Oct-28 00:00:00.0000,6.655097021306116E+07,-8.609715586198023E+07,-5.022486161291737E+06,3.633702368601674E+02,1.089356564723518E+08,1.685305462987303E-02
2460612.500000000,A.D. 2024-Oct-29 00:00:00.0000,6.889919984623942E+07,-8.422466034606573E+07,-5.132264741845708E+06,3.633741568507922E+02,1.089368316559765E+08,1.034849715758878E-02
2460613.500000000,A.D. 2024-Oct-30 00:00:00.0000,7.119463292388938E+07,-8.228762510573317E+07,-5.238110541847035E+06,3.633762009339970E+02,1.089374444567048E+08,3.835746981826039E-03
2460614.500000000,A.D. 2024-Oct-31 00:00:00.0000,7.343551140791905E+07,-8.028753551759192E+07,-5.339942520776127E+06,3.633763674535074E+02,1.089374943779982E+08,-2.680303678915995E-03
2460615.500000000,A.D. 2024-Nov-01 00:00:00.0000,7.562011825039171E+07,-7.822592427050066E+07,-5.437682653070129E+06,3.633746561634863E+02,1.089369813461564E+08,-9.194759650371465E-03
2460616.500000000,A.D. 2024-Nov-02 00:00:00.0000,7.774677862914425E+07,-7.610437026203007E+07,-5.531255984262977E+06,3.633710682289243E+02,1.089359057104349E+08,-1.570272600211661E-02
2460617.500000000,A.D. 2024-Nov-03 00:00:00.0000,7.981386115571608E+07,-7.392449746450426E+07,-5.620590685109660E+06,3.633656062251094E+02,1.089342682428856E+08,-2.219931124136766E-02
2460618.500000000,A.D. 2024-Nov-04 00:00:00.0000,8.181977905494569E+07,-7.168797376121178E+07,-5.705618103665464E+06,3.633582741361764E+02,1.089320701379222E+08,-2.867963049701974E-02
2460619.500000000,A.D. 2024-Nov-05 00:00:00.0000,8.376299131559810E+07,-6.939650975338414E+07,-5.786272815291625E+06,3.633490773527425E+02,1.089293130116108E+08,-3.513880868880373E-02
2460620.500000000,A.D. 2024-Nov-06 00:00:00.0000,8.564200381139258E+07,-6.705185753854875E+07,-5.862492670559160E+06,3.633380226686305E+02,1.089259989006884E+08,-4.157198367639370E-02
2460621.500000000,A.D. 2024-Nov-07 00:00:00.0000,8.745537039180589E+07,-6.465580946087134E+07,-5.934218841023132E+06,3.633251182766887E+02,1.089221302613092E+08,-4.797430938370510E-02
2460622.500000000,A.D. 2024-Nov-08 00:00:00.0000,8.920169394203149E+07,-6.221019683411254E+07,-6.001395862840064E+06,3.633103737637147E+02,1.089177099675227E+08,-5.434095889529365E-02
2460623.500000000,A.D. 2024-Nov-09 00:00:00.0000,9.087962741148099E+07,-5.971688863783287E+07,-6.063971678201705E+06,3.632938001044903E+02,1.089127413094858E+08,-6.066712752374694E-02
